Time_s,Command_deg,Response_deg,Error_deg,ActuatorCommand,Disturbance_deg_s2
4.76,5,4.34947730847227,0.739133837030391,0.858790114585297,0
4.78,5,4.36827691724955,0.719533121034057,0.846495619102083,0
4.8,5,4.38690014825284,0.700109609327253,0.834296150261879,0
4.82,5,4.40534730031017,0.680863119085389,0.822191865340133,0
4.84,5,4.4236186954862,0.661793441824007,0.810182902854986,0
4.86,5,4.44171467857492,0.642900343934792,0.798269382911145,0
4.88,5,4.45963561659842,0.624183567215248,0.786451407540066,0
4.9,5,4.47738189831189,0.605642829392072,0.774729061036458,0
4.92,5,4.49495393371465,0.587277824638247,0.763102410291139,0
4.94,5,4.51235215356727,0.569088224083925,0.751571505120239,0
4.96,5,4.52957700891472,0.551073676321113,0.740136378590789,0
4.98,5,4.54662897061548,0.533233807902191,0.728797047342699,0
5,5,4.56350852887656,0.515568223832341,0.717553511907144,0
5.02,5,4.58021619279453,0.498076508055876,0.706405757021388,0
5.04,5,4.59675248990228,0.480758223936541,0.695353751940042,0
5.06,5,4.61311796572169,0.463612914731818,0.684397450742798,0
5.08,5,4.62931318332205,0.446640104061261,0.673536792638645,0
5.1,5,4.64533872288424,0.42983929636892,0.662771702266575,0
5.12,5,4.66119518127059,0.413209977379879,0.652102089992829,0
5.14,5,4.67688317160038,0.396751614550948,0.64152785220467,0
5.16,5,4.69240332283106,0.380463657515569,0.631048871600717,0
5.18,5,4.70775627934491,0.364345538522943,0.620665017477862,0
5.2,5,4.72294270054134,0.348396672871445,0.610376146014783,0
5.22,5,4.73796326043465,0.332616459336359,0.600182100552076,0
5.24,5,4.75281864725724,0.317004280591972,0.590082711869023,0
5.26,5,4.76750956306827,0.301559503628064,0.580077798457022,0
5.28,5,4.78203672336763,0.286281480160847,0.570167166789696,0
5.3,5,4.79640085671531,0.271169547038379,0.560350611589695,0
5.32,5,4.81060270435602,0.256223026640515,0.550627916092226,0
5.34,5,4.82464301984906,0.2414412272734,0.540998852305317,0
5.36,5,4.83852256870342,0.226823443558596,0.531463181266847,0
5.38,5,4.85224212801801,0.212368956816831,0.522020653298355,0
5.4,5,4.86580248612706,0.198077035446456,0.512671008255656,0
5.42,5,4.87920444225055,0.183946935296621,0.503413975776277,0
5.44,5,4.89244880614971,0.169977900035226,0.494249275523743,0
5.46,5,4.90553639778754,0.156169161511687,0.485176617428731,0
5.48,5,4.91846804699423,0.142519940114557,0.476195701927107,0
5.5,5,4.93124459313754,0.129029445124042,0.46730622019488,0
5.52,5,4.94386688479803,0.115696875059455,0.458507854380087,0
5.54,5,4.95633577944912,0.102521418021657,0.449800277831627,0
5.56,5,4.96865214314199,0.0895022520305089,0.441183155325079,0
5.58,5,4.98081685019514,0.0766385453573948,0.432656143285513,0
5.6,5,4.99283078288872,0.0639294568528506,0.424218890007318,0
5.62,5,5.0046948311635,0.0513741362693363,0.415871035871079,0
5.64,5,5.01640989232449,0.0389717245791976,0.407612213557515,0
5.66,5,5.0279768707491,0.0267213542878615,0.399442048258497,0
5.68,5,5.03939667759985,0.0146221497423014,0.391360157885186,0
5.7,5,5.05067023054163,0.00267322743481646,0.383366153273291,0
5.72,5,5.06179845346333,-0.00912630369783685,0.375459638385489,0
5.74,5,5.07278227620395,-0.02077734197991,0.367640210511009,0
5.76,5,5.08362263428309,-0.0322807927066915,0.359907460462425,0
5.78,5,5.09432046863569,-0.0436375678590624,0.352260972769663,0
5.8,5,5.10487672535117,-0.0548485858225218,0.34470032587125,0
5.82,5,5.11529235541677,-0.0659147711106529,0.337225092302828,0
5.84,5,5.12556831446507,-0.0768370540929908,0.32983483888296,0
5.86,5,5.13570556252575,-0.0876163707272379,0.322529126896238,0
5.88,5,5.14570506378141,-0.0982536622957975,0.315307512273727,0
5.9,5,5.15556778632755,-0.10874987514658,0.308169545770763,0
5.92,5,5.16529470193651,-0.119105960438044,0.301114773142132,0
5.94,5,5.1748867858255,-0.12932287388842,0.294142735314635,0
5.96,5,5.18434501642856,-0.139401575529106,0.287252968557095,0
5.98,5,5.19367037517244,-0.14934302946214,0.280445004647787,0
6,5,5.20286384625641,-0.159148203621782,0.273718371039352,0
6.02,5,5.21192641643586,-0.168818069540093,0.267072591021186,0
6.04,5,5.22085907480972,-0.178353602116522,0.260507183879351,0
6.06,5,5.22966281261175,-0.187755779391438,0.254021665054015,0
6.08,5,5.23833862300536,-0.197025582323571,0.247615546294443,0
6.1,5,5.24688750088235,-0.206163994571322,0.241288335811576,0
6.12,5,5.2553104426651,-0.215172002277908,0.235039538428203,0
6.14,5,5.26360844611253,-0.224050593860291,0.228868655726755,0
6.16,5,5.27178251012951,-0.232800759801862,0.222775186194751,0
6.18,5,5.27983363457992,-0.241423492448845,0.216758625367902,0
6.2,5,5.28776282010311,-0.249919785810356,0.210818465970909,0
6.22,5,5.29557106793385,-0.258290635362114,0.204954198055968,0
6.24,5,5.30325937972577,-0.266537037853741,0.199165309139014,0
6.26,5,5.31082875737806,-0.274659991119617,0.193451284333708,0
6.28,5,5.31828020286561,-0.282660493893258,0.187811606483216,0
6.3,5,5.32561471807246,-0.290539545625168,0.182245756289771,0
6.32,5,5.33283330462841,-0.298298146304144,0.176753212442064,0
6.34,5,5.33993696374904,-0.305937296281977,0.171333451740474,0
6.36,5,5.34692669607875,-0.313457996101524,0.165985949220161,0
6.38,5,5.3538035015371,-0.320861246328104,0.160710178272042,0
6.4,5,5.36056837916821,-0.328148047384196,0.155505610761676,0
6.42,5,5.36722232699321,-0.335319399387383,0.150371717146071,0
6.44,5,5.37376634186586,-0.342376301991521,0.14530796658845,0
6.46,5,5.38020141933105,-0.349319754231082,0.140313827070972,0
6.48,5,5.38652855348639,-0.356150754368647,0.135388765505456,0
6.5,5,5.39274873684666,-0.362870299745505,0.130532247842115,0
6.52,5,5.39886296021124,-0.36947938663533,0.125743739176314,0
6.54,5,5.40487221253439,-0.375979010100886,0.121022703853394,0
6.56,5,5.41077748079831,-0.382370163853736,0.116368605571563,0
6.58,5,5.41657974988914,-0.388653840116918,0.111780907482883,0
6.6,5,5.42228000247556,-0.394831029490551,0.107259072292375,0
6.62,5,5.42787921889031,-0.400902720820331,0.102802562355261,0
6.64,5,5.43337837701424,-0.406869901068887,0.0984108397723554,0
6.66,5,5.43877845216315,-0.412733555189969,0.0940833664836461,0
6.68,5,5.44408041697721,-0.418494666005421,0.0898196043600605,0
6.7,5,5.449285241313,-0.424154214084909,0.0856190152934569,0
6.72,5,5.45439389213814,-0.429713177628375,0.0814810612848495,0
6.74,5,5.45940733342836,-0.435172532351173,0.0774052045308925,0
6.76,5,5.46432652606723,-0.440533251371868,0.0733909075086405,0
6.78,5,5.46915242774822,-0.445796305102649,0.0694376330586062,0
6.8,5,5.47388599287927,-0.450962661142337,0.0655448444661347,0
6.82,5,5.47852817248974,-0.45603328417194,0.0617120055411133,0
6.84,5,5.4830799141398,-0.461009135852734,0.0579385806960373,0
6.86,5,5.48754216183203,-0.465891174726839,0.05422403502245,0
6.88,5,5.49191585592547,-0.470680356120239,0.0505678343657771,0
6.9,5,5.49620193305187,-0.475377632048244,0.0469694453985735,0
6.92,5,5.50040132603424,-0.479983951123332,0.0434283356922026,0
6.94,5,5.50451496380756,-0.484500258465363,0.0399439737869659,0
6.96,5,5.50854377134174,-0.488927495614113,0.0365158292607022,0
6.98,5,5.51248866956671,-0.493266600444118,0.0331433727958751,0
7,5,5.51635057529964,-0.497518507081782,0.0298260762451671,1.5
7.02,5,5.52013040117428,-0.501684145824719,0.0265634126955982,1.5
7.04,5,5.52442905557233,-0.505764443063307,0.0233548565311887,1.5
7.06,5,5.52923304255688,-0.509893040734578,0.0201998834941826,1.5
7.08,5,5.5345292074079,-0.514171033993069,0.0170895966189728,1.5
7.1,5,5.54030472826521,-0.518674246010526,0.0140096532699699,1.5
7.12,5,5.54654710529286,-0.523458891747049,0.0109424270677454,1.5
7.14,5,5.5532441483609,-0.528565986503662,0.00786858643072867,1.5
7.16,5,5.56038396397196,-0.534024776581719,0.004768229983547,1.5
7.18,5,5.56795494195602,-0.539855408191316,0.00162168690195996,1.5
7.2,5,5.57594574230205,-0.546071003056126,-0.00158993468674738,1.5
7.22,5,5.58434528237959,-0.55267927198327,-0.00488438745825913,1.5
7.24,5,5.59314272471617,-0.559683768686189,-0.00827806397050221,1.5
7.26,5,5.60232746543268,-0.567084863559269,-0.0117858778023092,1.5
7.28,5,5.61188912339152,-0.574880499496193,-0.0154212184147217,1.5
7.3,5,5.62181753007846,-0.583066778121446,-0.0191959582811545,1.5
7.32,5,5.63210272021502,-0.591638414109732,-0.0231204961292115,1.5
7.34,5,5.64273492308165,-0.600589086933781,-0.027203824204272,1.5
7.36,5,5.65370455452072,-0.609911712886491,-0.0314536105806903,1.5
7.38,5,5.66500220958151,-0.619598655163061,-0.0358762899262819,1.5
7.4,5,5.67661865576545,-0.629641885846195,-0.0404771579372555,1.5
7.42,5,5.6885448268282,-0.640033110566169,-0.0452604660339046,1.5
7.44,5,5.7007718170949,-0.650763864215192,-0.0502295139430745,1.5
7.46,5,5.71329087624608,-0.661825584232386,-0.055386738569815,1.5
7.48,5,5.72609340453316,-0.673209666524817,-0.0607337981382722,1.5
7.5,5,5.73917094838501,-0.684907507960519,-0.066271651007558,0
7.52,5,5.75251519636901,-0.696910538490267,-0.0720006288782631,0
7.54,5,5.76551797547308,-0.709210245270627,-0.0779205043273412,0
7.56,5,5.7781856476774,-0.721665471098436,-0.0840305527647973,0
7.58,5,5.79052436118744,-0.734167689898369,-0.0903212348856009,0
7.6,5,5.80254005579635,-0.746633741456214,-0.0967771751160655,0
7.62,5,5.81423847093948,-0.759000174409616,-0.10337937014828,0
7.64,5,5.82562515542315,-0.771218842346492,-0.110106809620323,0
7.66,5,5.83670547808075,-0.78325347619502,-0.11693764953055,0
7.68,5,5.8474846388155,-0.79507701715541,-0.123850046789701,0
7.7,5,5.85796767964476,-0.80666954202771,-0.130822738353001,0
7.72,5,5.86815949547914,-0.818016649898497,-0.137835429030267,0
7.74,5,5.87806484445723,-0.829108208075508,-0.144869037094538,0
7.76,5,5.88768835772256,-0.839937377706603,-0.151905835225684,0
7.78,5,5.89703454857764,-0.850499857093705,-0.15892951537676,0
7.8,5,5.90610782098493,-0.860793294409965,-0.165925199247997,0
7.82,5,5.91491247740953,-0.870816832203839,-0.172879410737299,0
7.84,5,5.92345272601618,-0.880570754393299,-0.179780022650234,0
7.86,5,5.93173268724483,-0.890056212936634,-0.186616186819217,0
7.88,5,5.93975639979674,-0.899275016417951,-0.193378254385331,0
7.9,5,5.94752782606763,-0.908229466721526,-0.200057691169508,0
7.92,5,5.95505085706661,-0.916922233035463,-0.206646991672601,0
7.94,5,5.96232931686045,-0.925356254813719,-0.213139594195285,0
7.96,5,5.96936696658189,-0.933534667185908,-0.219529798780581,0
7.98,5,5.97616750803988,-0.941460743753051,-0.225812689093424,0
8,5,5.98273458696727,-0.949137852835424,-0.231984058916347,0
8.02,5,5.98907179593989,-0.956569424116746,-0.238040343621599,0
8.04,5,5.99518267699831,-0.963758923312347,-0.243978556750052,0
8.06,5,6.00107072400138,-0.97070983302064,-0.249796231664396,0
8.08,5,6.0067393847382,-0.977425638330834,-0.255491368131808,0
8.1,5,6.01219206282322,-0.983909816081387,-0.261062383616816,0
8.12,5,6.01743211939639,-0.990165826913661,-0.266508069018615,0
8.14,5,6.02246287464904,-0.996197109459387,-0.271827548561257,0
8.16,5,6.02728760919355,-1.00200707615137,-0.277020243534211,0
8.18,5,6.03190956529345,-1.00759911026384,-0.282085839580513,0
8.2,5,6.03633194796902,-1.01297656387957,-0.287024257236784,0
8.22,5,6.04055792599171,-1.01814275655122,-0.291835625441489,0
8.24,5,6.04459063277954,-1.02310097447878,-0.296520257742977,0
8.26,5,6.04843316720432,-1.02785447006697,-0.301078630955883,0
8.28,5,6.05208859432043,-1.03240646175916,-0.305511366032371,0
8.3,5,6.05555994602385,-1.0367601340692,-0.309819210932703,0
8.32,5,6.05885022164925,-1.04091863775198,-0.314003025297374,0
8.34,5,6.06196238851215,-1.04488509006834,-0.31806376674012,0
8.36,5,6.06489938240224,-1.04866257511137,-0.322002478597297,0
8.38,5,6.06766410803361,-1.05225414416953,-0.325820278984372,0
8.4,5,6.07025943945668,-1.05566281610916,-0.32951835102441,0
8.42,5,6.07268822043632,-1.05889157776344,-0.333097934126547,0
8.44,5,6.07495326480012,-1.06194338431892,-0.336560316204465,0
8.46,5,6.07705735676027,-1.0648211596937,-0.339906826735884,0
8.48,5,6.07900325121219,-1.06752779690301,-0.34313883057411,0
8.5,5,6.08079367401271,-1.0700661584101,-0.346257722431802,0
8.52,5,6.08243132224023,-1.07243907646099,-0.349264921965332,0
8.54,5,6.08391886443911,-1.07464935340271,-0.352161869395602,0
8.56,5,6.08525894085019,-1.07669976198528,-0.354950021607862,0
8.58,5,6.0864541636292,-1.07859304564775,-0.357630848679162,0
8.6,5,6.0875071170546,-1.08033191878943,-0.360205830787464,0
8.62,5,6.08842035772621,-1.08191906702699,-0.362676455461379,0
8.64,5,6.08919641475585,-1.08335714743868,-0.3650442151338,0
8.66,5,6.08983778995103,-1.08464878879668,-0.367310604966711,0
8.68,5,6.09034695799269,-1.08579659178866,-0.36947712091789,0
8.7,5,6.09072636660775,-1.08680312922973,-0.371545258023414,0
8.72,5,6.09097843673736,-1.08767094626558,-0.373516508872669,0
8.74,5,6.0911055627013,-1.08840256056793,-0.375392362255087,0
8.76,5,6.09111011235925,-1.08900046252319,-0.377174301960067,0
8.78,5,6.0909944272695,-1.08946711541492,-0.378863805713557,0
8.8,5,6.09076082284527,-1.08980495560116,-0.380462344236542,0
8.82,5,6.0904115885094,-1.09001639268704,-0.38197138041231,0
8.84,5,6.08994898784743,-1.09010380969348,-0.383392368550758,0
8.86,5,6.08937525875962,-1.09006956322237,-0.38472675373931,0
8.88,5,6.08869261361197,-1.0899159836189,-0.385975971271106,0
8.9,5,6.08790323938668,-1.08964537513135,-0.387141446142191,0
8.92,5,6.08700929783198,-1.08926001606885,-0.388224592610267,0
8.94,5,6.08601292561183,-1.08876215895733,-0.389226813808439,0
8.96,5,6.08491623445533,-1.08815403069415,-0.390149501408051,0
8.98,5,6.08372131130617,-1.08743783270155,-0.390994035325379,0
9,-2,6.08243021847214,-8.08661574107919,-0.391761783467509,0
9.02,-2,6.08104499377482,-8.08568990675608,-0.83412897089286,0
9.04,-2,6.07956765069952,-8.08466245564192,-1.23034330286569,0
9.06,-2,6.07785884258735,-8.08353548877826,-1.58525178486097,0
9.08,-2,6.07579733601295,-8.08227981908605,-1.90319183517164,0
9.1,-2,6.07327802502518,-8.08084589890653,-2.18804289938723,0
9.12,-2,6.07021015611387,-8.07917189113016,-2.44327332490207,0
9.14,-2,6.06651574232862,-8.07718956236224,-2.67198281425688,0
9.16,-2,6.06212814701025,-8.07482852172916,-2.8769407852494,0
9.18,-2,6.05699081947895,-8.07201920878664,-3.06062096418671,0
9.2,-2,6.05105616675713,-8.06869494084008,-3.22523252970029,0
9.22,-2,6.0442845469921,-8.06479325782535,-3.37274811067854,0
9.24,-2,6.03664337169191,-8.06025674704882,-3.50492892492595,0
9.26,-2,6.02810630520352,-8.05503348691083,-3.62334732648392,0
9.28,-2,6.01865255105487,-8.04907721540308,-3.72940701012264,0
9.3,-2,6.00826621586132,-8.04234730347394,-3.82436110203516,0
9.32,-2,5.99693574246917,-8.03480859358195,-3.90932834671862,0
9.34,-2,5.98465340488578,-8.02643114857295,-3.98530758174165,0
9.36,-2,5.97141485833344,-8.01718994438431,-4.05319067477792,0
9.38,-2,5.9572187384722,-8.00706453119501,-4.11377408105775,0
9.4,-2,5.9420663044717,-7.99603868087754,-4.16776916430825,0
9.42,-2,5.92596112118128,-7.9841000334808,-4.21581141033242,0
9.44,-2,5.90890877615724,-7.97123975160706,-4.25846864959821,0
9.46,-2,5.89091662776248,-7.95745218864717,-4.29624839353039,0
9.48,-2,5.87199358096132,-7.94273457468157,-4.32960437856494,0
9.5,-2,5.85214988779746,-7.9270867222659,-4.35894240237553,0
9.52,-2,5.83139696986839,-7.91051075316237,-4.38462552794574,0
9.54,-2,5.80974726040086,-7.89301084624949,-4.40697872327111,0
9.56,-2,5.7872140637916,-7.8745930062611,-4.42629299736227,0
9.58,-2,5.76381143070952,-7.8552648526108,-4.44282908681967,0
9.6,-2,5.73955404706226,-7.8350354273008,-4.45682074149714,0
9.62,-2,5.71445713531475,-7.81391502076077,-4.46847765260744,0
9.64,-2,5.68853636681189,-7.79191501438274,-4.47798806199217,0
9.66,-2,5.66180778390428,-7.76904773849293,-4.48552108712911,0
9.68,-2,5.6342877308066,-7.74532634451446,-4.49122879273622,0
9.7,-2,5.60599279223539,-7.72076469011345,-4.49524803650806,0
9.72,-2,5.57693973897622,-7.69537723617741,-4.49770211354973,0
9.74,-2,5.54714547962358,-7.66917895454153,-4.49870222141771,0
9.76,-2,5.51662701781907,-7.6421852454506,-4.49834876530572,0
9.78,-2,5.48540141438701,-7.61441186381956,-4.49673252079529,0
9.8,-2,5.45348575383243,-7.58587485342948,-4.49393566970047,0
9.82,-2,5.4208971147245,-7.55659048826873,-4.49003272284916,0
9.84,-2,5.38765254354085,-7.52657522029835,-4.48509134213807,0
9.86,-2,5.35376903159431,-7.49584563298596,-4.47917307285613,0
9.88,-2,5.31926349470499,-7.46441840001425,-4.4723339960738,0
9.9,-2,5.28415275531771,-7.4323102486265,-4.46462530982819,0
9.92,-2,5.24845352679697,-7.39953792712449,-4.45609384688245,0
9.94,-2,5.21218239966159,-7.36611817608192,-4.44678253598911,0
9.96,-2,5.17535582954646,-7.33206770288045,-4.43673081283159,0
9.98,-2,5.13799012670257,-7.29740315921555,-4.42597498614362,0
10,-2,5.10010144686683,-7.26214112125547,-4.41454856390631,0
10.02,-2,5.06170578335158,-7.22629807216934,-4.40248254398726,0
10.04,-2,5.02281896022025,-7.18989038677037,-4.38980567310946,0
10.06,-2,4.98345662642999,-7.15293431804634,-4.37654467761306,0
10.08,-2,4.94363425083531,-7.11544598537393,-4.3627244690944,0
10.1,-2,4.90336711795806,-7.07744136423485,-4.34836832766998,0
10.12,-2,4.86267032443976,-7.03893627727099,-4.33349806531224,0
10.14,-2,4.82155877610103,-6.99994638653354,-4.31813417143698,0
10.16,-2,4.78004718554154,-6.96048718679611,-4.30229594268357,0
10.18,-2,4.73815007022062,-6.920573999816,-4.28600159861704,0
10.2,-2,4.69588175096574,-6.88022196944047,-4.26926838489199,0
10.22,-2,4.65325635086142,-6.83944605746541,-4.25211266524974,0
10.24,-2,4.61028779447644,-6.79826104016444,-4.23455000357052,0
10.26,-2,4.56698980739181,-6.75668150541473,-4.21659523706822,0
10.28,-2,4.52337591599608,-6.7147218503542,-4.19826254159698,0
10.3,-2,4.47945944751799,-6.67239627951172,-4.17956548993227,0
10.32,-2,4.43525353027005,-6.62971880335802,-4.16051710379517,0
10.34,-2,4.39077109407928,-6.58670323723115,-4.14112990030407,0
10.36,-2,4.34602487088389,-6.54336320059482,-4.12141593346358,0
10.38,-2,4.30102739547708,-6.49971211659277,-4.10138683123335,0
10.4,-2,4.25579100638133,-6.4557632118663,-4.08105382866022,0
10.42,-2,4.21032784683788,-6.41152951660554,-4.06042779750447,0
10.44,-2,4.1646498658983,-6.36702386480821,-4.03951927274332,0
10.46,-2,4.11876881960608,-6.32225889472263,-4.01833847629339,0
10.48,-2,4.07269627225758,-6.2772470494541,-3.99689533825611,0
10.5,-2,4.02644359773304,-6.2320005777161,-3.97519951595686,0
10.52,-2,3.98002198088884,-6.18653153470964,-3.95326041101917,0
10.54,-2,3.93344241900381,-6.14085178311621,-3.93108718468858,0
10.56,-2,3.88671572327248,-6.09497299419088,-3.90868877159753,0
10.58,-2,3.8398525203396,-6.04890664894405,-3.88607389214156,0
10.6,-2,3.7928632538702,-6.00266403940105,-3.86325106361856,0
10.62,-2,3.74575818615059,-5.95625626993063,-3.84022861026604,0
10.64,-2,3.69854739971588,-5.90969425863351,-3.81701467231675,0
10.66,-2,3.65124079900033,-5.862988738784,-3.79361721417983,0
10.68,-2,3.6038481120068,-5.81615026031761,-3.77004403184268,0
10.7,-2,3.55637889199259,-5.769189191359,-3.74630275957866,0
10.72,-2,3.50884251916852,-5.72211571978481,-3.72240087603617,0
10.74,-2,3.46124820240917,-5.67493985481663,-3.69834570977643,0
10.76,-2,3.41360498097171,-5.62767142863992,-3.67414444431994,0
10.78,-2,3.36592172622162,-5.58032009804503,-3.64980412275498,0
10.8,-2,3.31820714336335,-5.53289534608693,-3.62533165195577,0
10.82,-2,3.27046977317439,-5.48540648376066,-3.60073380645251,0
10.84,-2,3.22271799374135,-5.43786265168977,-3.576017231991,0
10.86,-2,3.17496002219663,-5.39027282182521,-3.55118844881545,0
10.88,-2,3.12720391645476,-5.34264579915267,-3.52625385470433,0
10.9,-2,3.07945757694706,-5.29499022340626,-3.50121972778574,0
10.92,-2,3.03172874835404,-5.24731457078694,-3.47609222915613,0
10.94,-2,2.98402502133437,-5.19962715568388,-3.45087740532337,0
10.96,-2,2.93635383424984,-5.15193613239764,-3.4255811904929,0
10.98,-2,2.88872247488563,-5.10424949686367,-3.40020940871364,0
11,-2,2.8411380821652,-5.05657508837518,-3.37476777589869,0
11.02,-2,2.79360764785928,-5.00892059130409,-3.34926190173376,0
11.04,-2,2.74613801828842,-4.96129353681951,-3.32369729148538,0
11.06,-2,2.69873589601869,-4.91370130460256,-3.29807934771917,0
11.08,-2,2.65140784155017,-4.86615112455707,-3.27241337193757,0
11.1,-2,2.60416027499762,-4.81865007851527,-3.24670456614537,0
11.12,-2,2.55699947776331,-4.771205101938,-3.22095803435026,0
11.14,-2,2.50993159420146,-4.72382298560886,-3.19517878400517,0
11.16,-2,2.4629626332741,-4.67651037732177,-3.16937172739808,0
11.18,-2,2.41609847019811,-4.62927378356156,-3.14354168299455,0
11.2,-2,2.36934484808319,-4.58211957117706,-3.1176933767376,0
11.22,-2,2.32270737956046,-4.53505396904649,-3.09183144330903,0
11.24,-2,2.27619154840172,-4.48808306973472,-3.06596042735583,0
11.26,-2,2.22980271112893,-4.44121283114205,-3.04008478468492,0
11.28,-2,2.18354609861394,-4.39444907814437,-3.01420888342917,0
11.3,-2,2.13742681766821,-4.34779750422434,-2.98833700518713,0
11.32,-2,2.09144985262247,-4.30126367309339,-2.96247334613889,0
11.34,-2,2.04562006689617,-4.25485302030442,-2.93662201814001,0
11.36,-2,1.99994220455654,-4.20857085485486,-2.91078704979533,0
11.38,-2,1.95442089186727,-4.16242236078001,-2.8849723875143,0
11.4,-2,1.90906063882659,-4.11641259873651,-2.85918189654917,0
11.42,-2,1.86386584069488,-4.07054650757582,-2.83341936201739,0
11.44,-2,1.81884077951145,-4.02482890590748,-2.80768848990924,0
11.46,-2,1.77398962560057,-3.97926449365209,-2.78199290808175,0
11.48,-2,1.72931643906677,-3.93385785358397,-2.75633616723978,0
11.5,-2,1.68482517127921,-3.8886134528633,-2.73072174190499,0
11.52,-2,1.64051966634503,-3.84353564455767,-2.70515303137347,0
11.54,-2,1.59640366257186,-3.79862866915305,-2.67963336066254,0
11.56,-2,1.5524807939192,-3.75389665605391,-2.65416598144735,0
11.58,-2,1.5087545914388,-3.70934362507271,-2.62875407298771,0
11.6,-2,1.46522848470386,-3.66497348790843,-2.60340074304564,0
11.62,-2,1.42190580322721,-3.62079004961418,-2.57810902879386,0
11.64,-2,1.37878977786822,-3.57679701005395,-2.55288189771574,0
11.66,-2,1.33588354222864,-3.53299796534827,-2.52772224849692,0
11.68,-2,1.29319013403713,-3.48939640930887,-2.50263291190878,0
11.7,-2,1.25071249652271,-3.44599573486229,-2.47761665168416,0
11.72,-2,1.20845347977681,-3.40279923546229,-2.45267616538534,0
11.74,-2,1.16641584210428,-3.35981010649127,-2.42781408526468,0
11.76,-2,1.12460225136297,-3.31703144665038,-2.40303297911781,0
11.78,-2,1.08301528629216,-3.27446625933861,-2.37833535112974,0
11.8,-2,1.04165743782974,-3.23211745402052,-2.35372364271393,0
11.82,-2,1.00053111041805,-3.18998784758291,-2.32920023334433,0
11.84,-2,0.959638623298573,-3.14808016568019,-2.30476744138068,0
11.86,-2,0.918982211795294,-3.10639704406856,-2.280427524887,0
11.88,-2,0.878564028586856,-3.06494102992892,-2.25618268244336,0
11.9,-2,0.83838614496745,-3.02371458317855,-2.23203505395107,0
11.92,-2,0.79845055209653,-2.98272007777165,-2.2079867214313,0
11.94,-2,0.758759162237249,-2.94195980298851,-2.18403970981719,0
11.96,-2,0.719313809983736,-2.90143596471352,-2.16019598773942,0
11.98,-2,0.680116253477159,-2.86115068670194,-2.13645746830544,0
12,-2,0.641168175610666,-2.82110601183551,-2.11282600987228,0
12.02,-2,0.602471185223112,-2.78130390336675,-2.08930341681294,0
